%time Wind Power_wind
8.986 10.45141 7492.91911719
8.987 10.45141 7492.80769739
8.988 10.45141 7492.69653621
8.989 10.45141 7492.58563377
8.99 10.45141 7492.47499019
8.991 10.45141 7492.36460556
8.992 10.45141 7492.25448002
8.993 10.45141 7492.14461365
8.994 10.45141 7492.03500659
8.995 10.45141 7491.92565892
8.996 10.45141 7491.81657078
8.997 10.45141 7491.70774226
8.998 10.45141 7491.59917347
8.999 10.45141 7491.49086452
9 10.45141 7491.38281553
9.001 10.45141 7491.2750266
9.002 10.45141 7491.16749784
9.003 10.45141 7491.06022935
9.004 10.45141 7490.95322126
9.005 10.45141 7490.84647365
9.006 10.45141 7490.73998664
9.007 10.45141 7490.63376034
9.008 10.45141 7490.52779486
9.009 10.45141 7490.42209029
9.01 10.45141 7490.31664675
9.011 10.45141 7490.21146435
9.012 10.45141 7490.10654318
9.013 10.45141 7490.00188336
9.014 10.45141 7489.89748499
9.015 10.45141 7489.79334817
9.016 10.45141 7489.68947301
9.017 10.45141 7489.58585962
9.018 10.45141 7489.4825081
9.019 10.45141 7489.37941855
9.02 10.45141 7489.27659107
9.021 10.45141 7489.17402578
9.022 10.45141 7489.07172277
9.023 10.45141 7488.96968215
9.024 10.45141 7488.86790401
9.025 10.45141 7488.76638847
9.026 10.45141 7488.66513562
9.027 10.45141 7488.56414557
9.028 10.45141 7488.46341842
9.029 10.45141 7488.36295426
9.03 10.45141 7488.26275321
9.031 10.45141 7488.16281536
9.032 10.45141 7488.06314081
9.033 10.45141 7487.96372967
9.034 10.45141 7487.86458203
9.035 10.45141 7487.765698
9.036 10.45141 7487.66707766
9.037 10.45141 7487.56872114
9.038 10.45141 7487.47062851
9.039 10.45141 7487.37279989
9.04 10.45141 7487.27523536
9.041 10.45141 7487.17793504
9.042 10.45141 7487.08089901
9.043 10.45141 7486.98412738
9.044 10.45141 7486.88762024
9.045 10.45141 7486.79137769
9.046 10.45141 7486.69539982
9.047 10.45141 7486.59968675
9.048 10.45141 7486.50423855
9.049 10.45141 7486.40905533
9.05 10.45141 7486.31413719
9.051 10.45141 7486.21948422
9.052 10.45141 7486.12509651
9.053 10.45141 7486.03097416
9.054 10.45141 7485.93711727
9.055 10.45141 7485.84352593
9.056 10.45141 7485.75020024
9.057 10.45141 7485.65714029
9.058 10.45141 7485.56434617
9.059 10.45141 7485.47181798
9.06 10.45141 7485.37955581
9.061 10.45141 7485.28755976
9.062 10.45141 7485.19582992
9.063 10.45141 7485.10436638
9.064 10.45141 7485.01316924
9.065 10.45141 7484.92223858
9.066 10.45141 7484.8315745
9.067 10.45141 7484.74117709
9.068 10.45141 7484.65104645
9.069 10.45141 7484.56118265
9.07 10.45141 7484.47158581
9.071 10.45141 7484.382256
9.072 10.45141 7484.29319331
9.073 10.45141 7484.20439784
9.074 10.45141 7484.11586968
9.075 10.45141 7484.02760892
9.076 10.45141 7483.93961564
9.077 10.45141 7483.85188994
9.078 10.45141 7483.7644319
9.079 10.45141 7483.67724162
9.08 10.45141 7483.59031917
9.081 10.45141 7483.50366466
9.082 10.45141 7483.41727817
9.083 10.45141 7483.33115978
9.084 10.45141 7483.24530959
9.085 10.45141 7483.15972767
9.086 10.45141 7483.07441413
9.087 10.45141 7482.98936904
9.088 10.45141 7482.90459249
9.089 10.45141 7482.82008456
9.09 10.45141 7482.73584535
9.091 10.45141 7482.65187494
9.092 10.45141 7482.56817341
9.093 10.45141 7482.48474086
9.094 10.45141 7482.40157735
9.095 10.45141 7482.31868299
9.096 10.45141 7482.23605785
9.097 10.45141 7482.15370201
9.098 10.45141 7482.07161557
9.099 10.45141 7481.9897986
9.1 10.45141 7481.90825119
9.101 10.45141 7481.82697343
9.102 10.45141 7481.74596538
9.103 10.45141 7481.66522714
9.104 10.45141 7481.5847588
9.105 10.45141 7481.50456042
9.106 10.45141 7481.4246321
9.107 10.45141 7481.34497391
9.108 10.45141 7481.26558593
9.109 10.45141 7481.18646826
9.11 10.45141 7481.10762096
9.111 10.45141 7481.02904412
9.112 10.45141 7480.95073782
9.113 10.45141 7480.87270213
9.114 10.45141 7480.79493714
9.115 10.45141 7480.71744294
9.116 10.45141 7480.64021958
9.117 10.45141 7480.56326717
9.118 10.45141 7480.48658576
9.119 10.45141 7480.41017545
9.12 10.45141 7480.33403631
9.121 10.45141 7480.25816842
9.122 10.45141 7480.18257185
9.123 10.45141 7480.10724669
9.124 10.45141 7480.03219301
9.125 10.45141 7479.95741089
9.126 10.45141 7479.8829004
9.127 10.45141 7479.80866162
9.128 10.45141 7479.73469462
9.129 10.45141 7479.66099949
9.13 10.45141 7479.5875763
9.131 10.45141 7479.51442512
9.132 10.45141 7479.44154602
9.133 10.45141 7479.36893909
9.134 10.45141 7479.2966044
9.135 10.45141 7479.22454201
9.136 10.45141 7479.15275202
9.137 10.45141 7479.08123448
9.138 10.45141 7479.00998947
9.139 10.45141 7478.93901707
9.14 10.45141 7478.86831735
9.141 10.45141 7478.79789037
9.142 10.45141 7478.72773622
9.143 10.45141 7478.65785497
9.144 10.45141 7478.58824668
9.145 10.45141 7478.51891143
9.146 10.45141 7478.44984929
9.147 10.45141 7478.38106034
9.148 10.45141 7478.31254463
9.149 10.45141 7478.24430225
9.15 10.45141 7478.17633325
9.151 10.45141 7478.10863772
9.152 10.45141 7478.04121573
9.153 10.45141 7477.97406733
9.154 10.45141 7477.9071926
9.155 10.45141 7477.84059162
9.156 10.45141 7477.77426444
9.157 10.45141 7477.70821114
9.158 10.45141 7477.64243178
9.159 10.45141 7477.57692644
9.16 10.45141 7477.51169518
9.161 10.45141 7477.44673806
9.162 10.45141 7477.38205516
9.163 10.45141 7477.31764654
9.164 10.45141 7477.25351227
9.165 10.45141 7477.18965241
9.166 10.45141 7477.12606703
9.167 10.45141 7477.0627562
9.168 10.45141 7476.99971997
9.169 10.45141 7476.93695843
9.17 10.45141 7476.87447162
9.171 10.45141 7476.81225963
9.172 10.45141 7476.7503225
9.173 10.45141 7476.6886603
9.174 10.45141 7476.62727311
9.175 10.45141 7476.56616098
9.176 10.45141 7476.50532397
9.177 10.45141 7476.44476215
9.178 10.45141 7476.38447558
9.179 10.45141 7476.32446432
9.18 10.45141 7476.26472844
9.181 10.45141 7476.205268
9.182 10.45141 7476.14608306
9.183 10.45141 7476.08717368
9.184 10.45141 7476.02853992
9.185 10.45141 7475.97018184
9.186 10.45141 7475.91209951
9.187 10.45141 7475.85429298
9.188 10.45141 7475.79676231
9.189 10.45141 7475.73950757
9.19 10.45141 7475.68252881
9.191 10.45141 7475.6258261
9.192 10.45141 7475.56939949
9.193 10.45141 7475.51324903
9.194 10.45141 7475.4573748
9.195 10.45141 7475.40177684
9.196 10.45141 7475.34645522
9.197 10.45141 7475.29140999
9.198 10.45141 7475.23664121
9.199 10.45141 7475.18214894
9.2 10.45141 7475.12793324
9.201 10.45141 7475.07399415
9.202 10.45141 7475.02033174
9.203 10.45141 7474.96694607
9.204 10.45141 7474.91383718
9.205 10.45141 7474.86100514
9.206 10.45141 7474.80845
9.207 10.45141 7474.75617181
9.208 10.45141 7474.70417064
9.209 10.45141 7474.65244653
9.21 10.45141 7474.60099953
9.211 10.45141 7474.54982971
9.212 10.45141 7474.49893711
9.213 10.45141 7474.44832179
9.214 10.45141 7474.39798381
9.215 10.45141 7474.34792321
9.216 10.45141 7474.29814005
9.217 10.45141 7474.24863437
9.218 10.45141 7474.19940624
9.219 10.45141 7474.1504557
9.22 10.45141 7474.10178281
9.221 10.45141 7474.05338762
9.222 10.45141 7474.00527017
9.223 10.45141 7473.95743052
9.224 10.45141 7473.90986871
9.225 10.45141 7473.86258481
9.226 10.45141 7473.81557885
9.227 10.45141 7473.76885089
9.228 10.45141 7473.72240098
9.229 10.45141 7473.67622917
9.23 10.45141 7473.63033549
9.231 10.45141 7473.58472002
9.232 10.45141 7473.53938278
9.233 10.45141 7473.49432383
9.234 10.45141 7473.44954322
9.235 10.45141 7473.405041
9.236 10.45141 7473.36081721
9.237 10.45141 7473.31687189
9.238 10.45141 7473.2732051
9.239 10.45141 7473.22981688
9.24 10.45141 7473.18670728
9.241 10.45141 7473.14387634
9.242 10.45141 7473.10132411
9.243 10.45141 7473.05905063
9.244 10.45141 7473.01705596
9.245 10.45141 7472.97534012
9.246 10.45141 7472.93390317
9.247 10.45141 7472.89274516
9.248 10.45141 7472.85186612
9.249 10.45141 7472.8112661
9.25 10.45141 7472.77094514
9.251 10.45141 7472.73090329
9.252 10.45141 7472.69114059
9.253 10.45141 7472.65165707
9.254 10.45141 7472.61245279
9.255 10.45141 7472.57352779
9.256 10.45141 7472.5348821
9.257 10.45141 7472.49651576
9.258 10.45141 7472.45842883
9.259 10.45141 7472.42062134
9.26 10.45141 7472.38309333
9.261 10.45141 7472.34584483
9.262 10.45141 7472.3088759
9.263 10.45141 7472.27218657
9.264 10.45141 7472.23577688
9.265 10.45141 7472.19964687
9.266 10.45141 7472.16379657
9.267 10.45141 7472.12822603
9.268 10.45141 7472.09293529
9.269 10.45141 7472.05792438
9.27 10.45141 7472.02319334
9.271 10.45141 7471.9887422
9.272 10.45141 7471.95457102
9.273 10.45141 7471.92067981
9.274 10.45141 7471.88706863
9.275 10.45141 7471.8537375
9.276 10.45141 7471.82068646
9.277 10.45141 7471.78791554
9.278 10.45141 7471.7554248
9.279 10.45141 7471.72321425
9.28 10.45141 7471.69128393
9.281 10.45141 7471.65963388
9.282 10.45141 7471.62826413
9.283 10.45141 7471.59717472
9.284 10.45141 7471.56636568
9.285 10.45141 7471.53583705
9.286 10.45141 7471.50558885
9.287 10.45141 7471.47562112
9.288 10.45141 7471.4459339
9.289 10.45141 7471.41652721
9.29 10.45141 7471.38740109
9.291 10.45141 7471.35855558
9.292 10.45141 7471.32999069
9.293 10.45141 7471.30170647
9.294 10.45141 7471.27370294
9.295 10.45141 7471.24598014
9.296 10.45141 7471.21853809
9.297 10.45141 7471.19137683
9.298 10.45141 7471.16449639
9.299 10.45141 7471.13789679
9.3 10.45141 7471.11157807
9.301 10.45141 7471.08554025
9.302 10.45141 7471.05978337
9.303 10.45141 7471.03430744
9.304 10.45141 7471.00911251
9.305 10.45141 7470.9841986
9.306 10.45141 7470.95956574
9.307 10.45141 7470.93521395
9.308 10.45141 7470.91114326
9.309 10.45141 7470.8873537
9.31 10.45141 7470.8638453
9.311 10.45141 7470.84061807
9.312 10.45141 7470.81767206
9.313 10.45141 7470.79500728
9.314 10.45141 7470.77262375
9.315 10.45141 7470.75052151
9.316 10.45141 7470.72870059
9.317 10.45141 7470.70716099
9.318 10.45141 7470.68590275
9.319 10.45141 7470.6649259
9.32 10.45141 7470.64423046
9.321 10.45141 7470.62381644
9.322 10.45141 7470.60368388
9.323 10.45141 7470.58383279
9.324 10.45141 7470.56426321
9.325 10.45141 7470.54497514
9.326 10.45141 7470.52596862
9.327 10.45141 7470.50724367
9.328 10.45141 7470.4888003
9.329 10.45141 7470.47063855
9.33 10.45141 7470.45275842
9.331 10.45141 7470.43515995
9.332 10.45141 7470.41784314
9.333 10.45141 7470.40080803
9.334 10.45141 7470.38405463
9.335 10.45141 7470.36758297
9.336 10.45141 7470.35139305
9.337 10.45141 7470.3354849
9.338 10.45141 7470.31985855
9.339 10.45141 7470.304514
9.34 10.45141 7470.28945127
9.341 10.45141 7470.27467039
9.342 10.45141 7470.26017138
9.343 10.45141 7470.24595424
9.344 10.45141 7470.23201899
9.345 10.45141 7470.21836566
9.346 10.45141 7470.20499426
9.347 10.45141 7470.19190481
9.348 10.45141 7470.17909732
9.349 10.45141 7470.1665718
9.35 10.45141 7470.15432828
9.351 10.45141 7470.14236677
9.352 10.45141 7470.13068728
9.353 10.45141 7470.11928983
9.354 10.45141 7470.10817443
9.355 10.45141 7470.09734109
9.356 10.45141 7470.08678984
9.357 10.45141 7470.07652068
9.358 10.45141 7470.06653363
9.359 10.45141 7470.0568287
9.36 10.45141 7470.0474059
9.361 10.45141 7470.03826524
9.362 10.45141 7470.02940674
9.363 10.45141 7470.02083041
9.364 10.45141 7470.01253626
9.365 10.45141 7470.0045243
9.366 10.45141 7469.99679455
9.367 10.45141 7469.989347
9.368 10.45141 7469.98218168
9.369 10.45141 7469.97529859
9.37 10.45141 7469.96869775
9.371 10.45141 7469.96237916
9.372 10.45141 7469.95634283
9.373 10.45141 7469.95058877
9.374 10.45141 7469.94511699
9.375 10.45141 7469.9399275
9.376 10.45141 7469.93502031
9.377 10.45141 7469.93039541
9.378 10.45141 7469.92605283
9.379 10.45141 7469.92199257
9.38 10.45141 7469.91821464
9.381 10.45141 7469.91471903
9.382 10.45141 7469.91150577
9.383 10.45141 7469.90857485
9.384 10.45141 7469.90592628
9.385 10.45141 7469.90356007
9.386 10.45141 7469.90147622
9.387 10.45141 7469.89967473
9.388 10.45141 7469.89815562
9.389 10.45141 7469.89691888
9.39 10.45141 7469.89596452
9.391 10.45141 7469.89529254
9.392 10.45141 7469.89490295
9.393 10.45141 7469.89479575
9.394 10.45141 7469.89497095
9.395 10.45141 7469.89542854
9.396 10.45141 7469.89616853
9.397 10.45141 7469.89719092
9.398 10.45141 7469.89849571
9.399 10.45141 7469.9000829
9.4 10.45141 7469.9019525
9.401 10.45141 7469.90410451
9.402 10.45141 7469.90653892
9.403 10.45141 7469.90925574
9.404 10.45141 7469.91225496
9.405 10.45141 7469.9155366
9.406 10.45141 7469.91910063
9.407 10.45141 7469.92294708
9.408 10.45141 7469.92707593
9.409 10.45141 7469.93148718
9.41 10.45141 7469.93618084
9.411 10.45141 7469.94115689
9.412 10.45141 7469.94641535
9.413 10.45141 7469.95195619
9.414 10.45141 7469.95777943
9.415 10.45141 7469.96388506
9.416 10.45141 7469.97027308
9.417 10.45141 7469.97694348
9.418 10.45141 7469.98389625
9.419 10.45141 7469.9911314
9.42 10.45141 7469.99864892
9.421 10.45141 7470.00644881
9.422 10.45141 7470.01453106
9.423 10.45141 7470.02289566
9.424 10.45141 7470.0315426
9.425 10.45141 7470.0404719
9.426 10.45141 7470.04968353
9.427 10.45141 7470.05917749
9.428 10.45141 7470.06895377
9.429 10.45141 7470.07901237
9.43 10.45141 7470.08935328
9.431 10.45141 7470.09997649
9.432 10.45141 7470.11088199
9.433 10.45141 7470.12206978
9.434 10.45141 7470.13353985
9.435 10.45141 7470.14529219
9.436 10.45141 7470.15732678
9.437 10.45141 7470.16964362
9.438 10.45141 7470.1822427
9.439 10.45141 7470.19512402
9.44 10.45141 7470.20828755
9.441 10.45141 7470.22173329
9.442 10.45141 7470.23546123
9.443 10.45141 7470.24947136
9.444 10.45141 7470.26376366
9.445 10.45141 7470.27833813
9.446 10.45141 7470.29319475
9.447 10.45141 7470.30833351
9.448 10.45141 7470.32375439
9.449 10.45141 7470.33945739
9.45 10.45141 7470.3554425
9.451 10.45141 7470.37170969
9.452 10.45141 7470.38825895
9.453 10.45141 7470.40509027
9.454 10.45141 7470.42220364
9.455 10.45141 7470.43959905
9.456 10.45141 7470.45727646
9.457 10.45141 7470.47523588
9.458 10.45141 7470.49347729
9.459 10.45141 7470.51200066
9.46 10.45141 7470.53080599
9.461 10.45141 7470.54989325
9.462 10.45141 7470.56926244
9.463 10.45141 7470.58891353
9.464 10.45141 7470.60884651
9.465 10.45141 7470.62906136
9.466 10.45141 7470.64955805
9.467 10.45141 7470.67033659
9.468 10.45141 7470.69139693
9.469 10.45141 7470.71273908
9.47 10.45141 7470.734363
9.471 10.45141 7470.75626868
9.472 10.45141 7470.77845609
9.473 10.45141 7470.80092523
9.474 10.45141 7470.82367607
9.475 10.45141 7470.84670858
9.476 10.45141 7470.87002275
9.477 10.45141 7470.89361856
9.478 10.45141 7470.91749598
9.479 10.45141 7470.941655
9.48 10.45141 7470.96609559
9.481 10.45141 7470.99081773
9.482 10.45141 7471.0158214
9.483 10.45141 7471.04110657
9.484 10.45141 7471.06667322
9.485 10.45141 7471.09252133
9.486 10.45141 7471.11865088
9.487 10.45141 7471.14506183
9.488 10.45141 7471.17175417
9.489 10.45141 7471.19872788
9.49 10.45141 7471.22598292
9.491 10.45141 7471.25351928
9.492 10.45141 7471.28133692
9.493 10.45141 7471.30943582
9.494 10.45141 7471.33781596
9.495 10.45141 7471.3664773
9.496 10.45141 7471.39541983
9.497 10.45141 7471.42464352
9.498 10.45141 7471.45414833
9.499 10.45141 7471.48393424
9.5 10.45141 7471.51400123
9.501 10.45141 7471.54434926
9.502 10.45141 7471.57497831
9.503 10.45141 7471.60588835
9.504 10.45141 7471.63707935
9.505 10.45141 7471.66855127
9.506 10.45141 7471.7003041
9.507 10.45141 7471.7323378
9.508 10.45141 7471.76465234
9.509 10.45141 7471.7972477
9.51 10.45141 7471.83012383
9.511 10.45141 7471.86328071
9.512 10.45141 7471.89671831
9.513 10.45141 7471.93043659
9.514 10.45141 7471.96443553
9.515 10.45141 7471.99871509
9.516 10.45141 7472.03327525
9.517 10.45141 7472.06811596
9.518 10.45141 7472.10323719
9.519 10.45141 7472.13863891
9.52 10.45141 7472.1743211
9.521 10.45141 7472.2102837
9.522 10.45141 7472.2465267
9.523 10.45141 7472.28305005
9.524 10.45141 7472.31985372
9.525 10.45141 7472.35693767
9.526 10.45141 7472.39430188
9.527 10.45141 7472.4319463
9.528 10.45141 7472.4698709
9.529 10.45141 7472.50807564
9.53 10.45141 7472.54656048
9.531 10.45141 7472.5853254
9.532 10.45141 7472.62437034
9.533 10.45141 7472.66369528
9.534 10.45141 7472.70330018
9.535 10.45141 7472.74318499
9.536 10.45141 7472.78334969
9.537 10.45141 7472.82379422
9.538 10.45141 7472.86451856
9.539 10.45141 7472.90552267
9.54 10.45141 7472.94680649
9.541 10.45141 7472.98837
9.542 10.45141 7473.03021316
9.543 10.45141 7473.07233592
9.544 10.45141 7473.11473824
9.545 10.45141 7473.15742008
9.546 10.45141 7473.20038141
9.547 10.45141 7473.24362217
9.548 10.45141 7473.28714233
9.549 10.45141 7473.33094185
9.55 10.45141 7473.37502068
9.551 10.45141 7473.41937878
9.552 10.45141 7473.4640161
9.553 10.45141 7473.50893262
9.554 10.45141 7473.55412827
9.555 10.45141 7473.59960301
9.556 10.45141 7473.64535681
9.557 10.45141 7473.69138962
9.558 10.45141 7473.73770139
9.559 10.45141 7473.78429208
9.56 10.45141 7473.83116164
9.561 10.45141 7473.87831003
9.562 10.45141 7473.92573719
9.563 10.45141 7473.9734431
9.564 10.45141 7474.02142769
9.565 10.45141 7474.06969092
9.566 10.45141 7474.11823274
9.567 10.45141 7474.16705311
9.568 10.45141 7474.21615198
9.569 10.45141 7474.2655293
9.57 10.45141 7474.31518502
9.571 10.45141 7474.3651191
9.572 10.45141 7474.41533148
9.573 10.45141 7474.46582211
9.574 10.45141 7474.51659095
9.575 10.45141 7474.56763795
9.576 10.45141 7474.61896305
9.577 10.45141 7474.6705662
9.578 10.45141 7474.72244737
9.579 10.45141 7474.77460648
9.58 10.45141 7474.8270435
9.581 10.45141 7474.87975837
9.582 10.45141 7474.93275103
9.583 10.45141 7474.98602144
9.584 10.45141 7475.03956955
9.585 10.45141 7475.0933953
9.586 10.45141 7475.14749863
9.587 10.45141 7475.2018795
9.588 10.45141 7475.25653785
9.589 10.45141 7475.31147363
9.59 10.45141 7475.36668678
9.591 10.45141 7475.42217724
9.592 10.45141 7475.47794497
9.593 10.45141 7475.53398991
9.594 10.45141 7475.590312
9.595 10.45141 7475.64691119
9.596 10.45141 7475.70378741
9.597 10.45141 7475.76094062
9.598 10.45141 7475.81837076
9.599 10.45141 7475.87607777
9.6 10.45141 7475.93406159
9.601 10.45141 7475.99232216
9.602 10.45141 7476.05085944
9.603 10.45141 7476.10967335
9.604 10.45141 7476.16876384
9.605 10.45141 7476.22813086
9.606 10.45141 7476.28777434
9.607 10.45141 7476.34769422
9.608 10.45141 7476.40789044
9.609 10.45141 7476.46836295
9.61 10.45141 7476.52911169
9.611 10.45141 7476.59013658
9.612 10.45141 7476.65143758
9.613 10.45141 7476.71301462
9.614 10.45141 7476.77486764
9.615 10.45141 7476.83699657
9.616 10.45141 7476.89940136
9.617 10.45141 7476.96208195
9.618 10.45141 7477.02503826
9.619 10.45141 7477.08827025
9.62 10.45141 7477.15177783
9.621 10.45141 7477.21556096
9.622 10.45141 7477.27961957
9.623 10.45141 7477.34395359
9.624 10.45141 7477.40856295
9.625 10.45141 7477.4734476
9.626 10.45141 7477.53860747
9.627 10.45141 7477.60404249
9.628 10.45141 7477.6697526
9.629 10.45141 7477.73573773
9.63 10.45141 7477.80199781
9.631 10.45141 7477.86853279
9.632 10.45141 7477.93534258
9.633 10.45141 7478.00242713
9.634 10.45141 7478.06978637
9.635 10.45141 7478.13742023
9.636 10.45141 7478.20532863
9.637 10.45141 7478.27351152
9.638 10.45141 7478.34196883
9.639 10.45141 7478.41070048
9.64 10.45141 7478.47970641
9.641 10.45141 7478.54898654
9.642 10.45141 7478.61854081
9.643 10.45141 7478.68836914
9.644 10.45141 7478.75847147
9.645 10.45141 7478.82884773
9.646 10.45141 7478.89949784
9.647 10.45141 7478.97042174
9.648 10.45141 7479.04161934
9.649 10.45141 7479.11309059
9.65 10.45141 7479.1848354
9.651 10.45141 7479.2568537
9.652 10.45141 7479.32914543
9.653 10.45141 7479.40171051
9.654 10.45141 7479.47454886
9.655 10.45141 7479.54766041
9.656 10.45141 7479.62104508
9.657 10.45141 7479.69470282
9.658 10.45141 7479.76863352
9.659 10.45141 7479.84283714
9.66 10.45141 7479.91731358
9.661 10.45141 7479.99206277
9.662 10.45141 7480.06708463
9.663 10.45141 7480.1423791
9.664 10.45141 7480.21794609
9.665 10.45141 7480.29378553
9.666 10.45141 7480.36989734
9.667 10.45141 7480.44628144
9.668 10.45141 7480.52293776
9.669 10.45141 7480.59986621
9.67 10.45141 7480.67706672
9.671 10.45141 7480.75453921
9.672 10.45141 7480.8322836
9.673 10.45141 7480.91029981
9.674 10.45141 7480.98858777
9.675 10.45141 7481.06714739
9.676 10.45141 7481.14597859
9.677 10.45141 7481.22508129
9.678 10.45141 7481.30445541
9.679 10.45141 7481.38410087
9.68 10.45141 7481.4640176
9.681 10.45141 7481.5442055
9.682 10.45141 7481.62466449
9.683 10.45141 7481.7053945
9.684 10.45141 7481.78639544
9.685 10.45141 7481.86766723
9.686 10.45141 7481.94920978
9.687 10.45141 7482.03102302
9.688 10.45141 7482.11310685
9.689 10.45141 7482.1954612
9.69 10.45141 7482.27808597
9.691 10.45141 7482.36098109
9.692 10.45141 7482.44414647
9.693 10.45141 7482.52758203
9.694 10.45141 7482.61128767
9.695 10.45141 7482.69526332
9.696 10.45141 7482.77950888
9.697 10.45141 7482.86402428
9.698 10.45141 7482.94880942
9.699 10.45141 7483.03386422
9.7 10.45141 7483.11918858
9.701 10.45141 7483.20478243
9.702 10.45141 7483.29064567
9.703 10.45141 7483.37677822
9.704 10.45141 7483.46317999
9.705 10.45141 7483.54985088
9.706 10.45141 7483.63679082
9.707 10.45141 7483.7239997
9.708 10.45141 7483.81147745
9.709 10.45141 7483.89922396
9.71 10.45141 7483.98723916
9.711 10.45141 7484.07552294
9.712 10.45141 7484.16407522
9.713 10.45141 7484.25289591
9.714 10.45141 7484.34198491
9.715 10.45141 7484.43134214
9.716 10.45141 7484.5209675
9.717 10.45141 7484.6108609
9.718 10.45141 7484.70102224
9.719 10.45141 7484.79145144
9.72 10.45141 7484.88214839
9.721 10.45141 7484.97311302
9.722 10.45141 7485.06434521
9.723 10.45141 7485.15584488
9.724 10.45141 7485.24761194
9.725 10.45141 7485.33964628
9.726 10.45141 7485.43194782
9.727 10.45141 7485.52451645
9.728 10.45141 7485.61735209
9.729 10.45141 7485.71045463
9.73 10.45141 7485.80382398
9.731 10.45141 7485.89746004
9.732 10.45141 7485.99136272
9.733 10.45141 7486.08553192
9.734 10.45141 7486.17996754
9.735 10.45141 7486.27466948
9.736 10.45141 7486.36963764
9.737 10.45141 7486.46487193
9.738 10.45141 7486.56037225
9.739 10.45141 7486.65613849
9.74 10.45141 7486.75217057
9.741 10.45141 7486.84846837
9.742 10.45141 7486.9450318
9.743 10.45141 7487.04186076
9.744 10.45141 7487.13895515
9.745 10.45141 7487.23631486
9.746 10.45141 7487.3339398
9.747 10.45141 7487.43182987
9.748 10.45141 7487.52998495
9.749 10.45141 7487.62840496
9.75 10.45141 7487.72708978
9.751 10.45141 7487.82603932
9.752 10.45141 7487.92525347
9.753 10.45141 7488.02473213
9.754 10.45141 7488.12447519
9.755 10.45141 7488.22448255
9.756 10.45141 7488.32475411
9.757 10.45141 7488.42528976
9.758 10.45141 7488.5260894
9.759 10.45141 7488.62715292
9.76 10.45141 7488.72848022
9.761 10.45141 7488.83007118
9.762 10.45141 7488.93192571
9.763 10.45141 7489.0340437
9.764 10.45141 7489.13642504
9.765 10.45141 7489.23906963
9.766 10.45141 7489.34197735
9.767 10.45141 7489.4451481
9.768 10.45141 7489.54858177
9.769 10.45141 7489.65227825
9.77 10.45141 7489.75623744
9.771 10.45141 7489.86045923
9.772 10.45141 7489.9649435
9.773 10.45141 7490.06969015
9.774 10.45141 7490.17469906
9.775 10.45141 7490.27997014
9.776 10.45141 7490.38550326
9.777 10.45141 7490.49129831
9.778 10.45141 7490.5973552
9.779 10.45141 7490.70367379
9.78 10.45141 7490.81025399
9.781 10.45141 7490.91709568
9.782 10.45141 7491.02419875
9.783 10.45141 7491.13156308
9.784 10.45141 7491.23918857
9.785 10.45141 7491.3470751
9.786 10.45141 7491.45522255
9.787 10.45141 7491.56363082
9.788 10.45141 7491.67229979
9.789 10.45141 7491.78122934
9.79 10.45141 7491.89041936
9.791 10.45141 7491.99986974
9.792 10.45141 7492.10958035
9.793 10.45141 7492.2195511
9.794 10.45141 7492.32978185
9.795 10.45141 7492.44027249
9.796 10.45141 7492.55102291
9.797 10.45141 7492.66203299
9.798 10.45141 7492.77330261
9.799 10.45141 7492.88483166
9.8 10.45141 7492.99662002
9.801 10.45141 7493.10866756
9.802 10.45141 7493.22097418
9.803 10.45141 7493.33353975
9.804 10.45141 7493.44636415
9.805 10.45141 7493.55944727
9.806 10.45141 7493.67278898
9.807 10.45141 7493.78638917
9.808 10.45141 7493.90024771
9.809 10.45141 7494.01436449
9.81 10.45141 7494.12873939
9.811 10.45141 7494.24337228
9.812 10.45141 7494.35826304
9.813 10.45141 7494.47341155
9.814 10.45141 7494.58881769
9.815 10.45141 7494.70448133
9.816 10.45141 7494.82040237
9.817 10.45141 7494.93658066
9.818 10.45141 7495.05301609
9.819 10.45141 7495.16970853
9.82 10.45141 7495.28665787
9.821 10.45141 7495.40386397
9.822 10.45141 7495.52132672
9.823 10.45141 7495.63904599
9.824 10.45141 7495.75702165
9.825 10.45141 7495.87525357
9.826 10.45141 7495.99374164
9.827 10.45141 7496.11248573
9.828 10.45141 7496.23148571
9.829 10.45141 7496.35074145
9.83 10.45141 7496.47025283
9.831 10.45141 7496.59001971
9.832 10.45141 7496.71004199
9.833 10.45141 7496.83031951
9.834 10.45141 7496.95085217
9.835 10.45141 7497.07163982
9.836 10.45141 7497.19268235
9.837 10.45141 7497.31397962
9.838 10.45141 7497.4355315
9.839 10.45141 7497.55733786
9.84 10.45141 7497.67939858
9.841 10.45141 7497.80171352
9.842 10.45141 7497.92428255
9.843 10.45141 7498.04710554
9.844 10.45141 7498.17018237
9.845 10.45141 7498.2935129
9.846 10.45141 7498.41709699
9.847 10.45141 7498.54093452
9.848 10.45141 7498.66502536
9.849 10.45141 7498.78936937
9.85 10.45141 7498.91396641
9.851 10.45141 7499.03881637
9.852 10.45141 7499.16391909
9.853 10.45141 7499.28927446
9.854 10.45141 7499.41488233
9.855 10.45141 7499.54074256
9.856 10.45141 7499.66685504
9.857 10.45141 7499.79321962
9.858 10.45141 7499.91983616
9.859 10.45141 7500.04670453
9.86 10.45141 7500.1738246
