%time Pload Wind Power_wind Power_pv
0 576.315789474 10.147 10272.6290134 0
1 576.315789474 10.147 10272.6290134 0
2 576.315789474 10.147 10272.6290134 0
3 576.315789474 10.147 10272.6290134 0
4 571.052631579 10.147 10272.6290134 0
5 571.052631579 10.147 10272.6290134 0
6 571.052631579 10.147 10272.6290134 0
7 571.052631579 10.147 10272.6290134 0
8 571.052631579 10.147 10272.6290134 0
9 568.421052632 10.147 10272.6290134 0
10 568.421052632 10.147 10272.6290134 0
11 568.421052632 10.147 10272.6290134 0
12 568.421052632 10.147 10272.6290134 0
13 568.421052632 10.147 10272.6290134 0
14 565.789473684 10.147 10272.6290134 0
15 565.789473684 10.147 10272.6290134 0
16 565.789473684 10.147 10272.6290134 0
17 565.789473684 10.147 10272.6290134 0
18 565.789473684 10.147 10272.6290134 0
19 565.789473684 10.147 10272.6290134 0
20 565.789473684 10.147 10272.6290134 0
21 560.526315789 10.147 10272.6290134 0
22 560.526315789 10.147 10272.6290134 0
23 560.526315789 10.147 10272.6290134 0
24 563.157894737 10.147 10272.6290134 0
25 563.157894737 10.147 10272.6290134 0
26 555.263157895 10.147 10272.6290134 0
27 3852.63157895 10.147 10272.6290134 0
28 3852.63157895 10.147 10272.6290134 0
29 3852.63157895 10.147 10272.6290134 0
30 3852.63157895 10.147 10272.6290134 0
31 3852.63157895 10.147 10272.6290134 0
32 3678.94736842 10.147 10272.6290134 0
33 3678.94736842 10.147 10272.6290134 0
34 3678.94736842 10.147 10272.6290134 0
35 3678.94736842 10.147 10272.6290134 0
36 3668.42105263 10.147 10272.6290134 0
37 3655.26315789 10.147 10272.6290134 0
38 3655.26315789 10.147 10272.6290134 0
39 3655.26315789 10.147 10272.6290134 0
40 3655.26315789 10.147 10272.6290134 0
41 3655.26315789 10.147 10272.6290134 0
42 3644.73684211 10.147 10272.6290134 0
43 3644.73684211 10.147 10272.6290134 0
44 3644.73684211 10.147 10272.6290134 0
45 3644.73684211 10.147 10272.6290134 0
46 3657.89473684 10.147 10272.6290134 0
47 3660.52631579 10.147 10272.6290134 0
48 3660.52631579 10.147 10272.6290134 0
49 3660.52631579 10.147 10272.6290134 0
50 3660.52631579 10.147 10272.6290134 0
51 3657.89473684 10.147 10272.6290134 0
52 3650 10.147 10272.6290134 0
53 3650 10.147 10272.6290134 0
54 3650 10.147 10272.6290134 0
55 3650 10.147 10272.6290134 0
56 3647.36842105 10.147 10272.6290134 0
57 3650 10.147 10272.6290134 0
58 3650 10.147 10272.6290134 0
59 3650 10.147 10272.6290134 0
60 3457.89473684 10.147 10272.6290134 0
61 3457.89473684 10.147 10272.6290134 0
62 3455.26315789 10.147 10272.6290134 0
63 3455.26315789 10.147 10272.6290134 0
64 3455.26315789 10.147 10272.6290134 0
65 3455.26315789 10.147 10272.6290134 0
66 3455.26315789 10.147 10272.6290134 0
67 3457.89473684 10.147 10272.6290134 0
68 3457.89473684 10.147 10272.6290134 0
69 3457.89473684 10.147 10272.6290134 0
70 3457.89473684 10.147 10272.6290134 0
71 3457.89473684 10.147 10272.6290134 0
72 3460.52631579 10.147 10272.6290134 0
73 3460.52631579 10.147 10272.6290134 0
74 3460.52631579 10.147 10272.6290134 0
75 3460.52631579 10.147 10272.6290134 0
76 3460.52631579 10.147 10272.6290134 0
77 3460.52631579 10.147 10272.6290134 0
78 3460.52631579 10.147 10272.6290134 0
79 3455.26315789 10.147 10272.6290134 0
80 3455.26315789 10.147 10272.6290134 0
81 3455.26315789 10.147 10272.6290134 0
82 3644.73684211 10.147 10272.6290134 0
83 3644.73684211 10.147 10272.6290134 0
84 3673.68421053 10.147 10272.6290134 0
85 3673.68421053 10.147 10272.6290134 0
86 3673.68421053 10.147 10272.6290134 0
87 3673.68421053 10.147 10272.6290134 0
88 3673.68421053 10.147 10272.6290134 0
89 3676.31578947 10.147 10272.6290134 0
90 3676.31578947 10.147 10272.6290134 0
91 3676.31578947 10.147 10272.6290134 0
92 3676.31578947 10.147 10272.6290134 0
93 3676.31578947 10.147 10272.6290134 0
94 3684.21052632 10.147 10272.6290134 0
95 3684.21052632 10.147 10272.6290134 0
96 3684.21052632 10.147 10272.6290134 0
97 3684.21052632 10.147 10272.6290134 0
98 3684.21052632 10.147 10272.6290134 0
99 3684.21052632 10.147 10272.6290134 0
100 3684.21052632 10.147 10272.6290134 0
101 3684.21052632 10.147 10272.6290134 0
102 3684.21052632 10.147 10272.6290134 0
103 3684.21052632 10.147 10272.6290134 0
104 3681.57894737 10.147 10272.6290134 0
105 3681.57894737 10.147 10272.6290134 0
106 3681.57894737 10.147 10272.6290134 0
107 3681.57894737 10.147 10272.6290134 0
108 3681.57894737 10.147 10272.6290134 0
109 3676.31578947 10.147 10272.6290134 0
110 3676.31578947 10.147 10272.6290134 0
111 3676.31578947 10.147 10272.6290134 0
112 3676.31578947 10.147 10272.6290134 0
113 3676.31578947 10.147 10272.6290134 0
114 3673.68421053 10.147 10272.6290134 0
115 3673.68421053 10.147 10272.6290134 0
116 3673.68421053 10.147 10272.6290134 0
117 3673.68421053 10.147 10272.6290134 0
118 3673.68421053 10.147 10272.6290134 0
119 3673.68421053 10.147 10272.6290134 0
120 3673.68421053 10.147 10272.6290134 0
121 3673.68421053 10.147 10272.6290134 0
122 3673.68421053 10.147 10272.6290134 0
123 3673.68421053 10.147 10272.6290134 0
124 3665.78947368 10.147 10272.6290134 0
125 3665.78947368 10.147 10272.6290134 0
126 3665.78947368 10.147 10272.6290134 0
127 3665.78947368 10.147 10272.6290134 0
128 3665.78947368 10.147 10272.6290134 0
129 3663.15789474 10.147 10272.6290134 0
130 3663.15789474 10.147 10272.6290134 0
131 3663.15789474 10.147 10272.6290134 0
132 3663.15789474 10.147 10272.6290134 0
133 3663.15789474 10.147 10272.6290134 0
134 3660.52631579 10.147 10272.6290134 0
135 3660.52631579 10.147 10272.6290134 0
136 3660.52631579 10.147 10272.6290134 0
137 3660.52631579 10.147 10272.6290134 0
138 3660.52631579 10.147 10272.6290134 0
139 3657.89473684 10.147 10272.6290134 0
140 3657.89473684 10.147 10272.6290134 0
141 3652.63157895 10.147 10272.6290134 0
142 3652.63157895 10.147 10272.6290134 0
143 3652.63157895 10.147 10272.6290134 0
144 3655.26315789 10.147 10272.6290134 0
145 3655.26315789 10.147 10272.6290134 0
146 3647.36842105 10.147 10272.6290134 0
147 3647.36842105 10.147 10272.6290134 0
148 3647.36842105 10.147 10272.6290134 0
149 3647.36842105 10.147 10272.6290134 0
150 3647.36842105 10.147 10272.6290134 0
151 3647.36842105 10.147 10272.6290134 0
152 3647.36842105 10.147 10272.6290134 0
153 3647.36842105 10.147 10272.6290134 0
154 3650 10.147 10272.6290134 0
155 3650 10.147 10272.6290134 0
156 3639.47368421 10.147 10272.6290134 0
157 3639.47368421 10.147 10272.6290134 0
158 3639.47368421 10.147 10272.6290134 0
159 3639.47368421 10.147 10272.6290134 0
160 3639.47368421 10.147 10272.6290134 0
161 3639.47368421 10.147 10272.6290134 0
162 3639.47368421 10.147 10272.6290134 0
163 3639.47368421 10.147 10272.6290134 0
164 3642.10526316 10.147 10272.6290134 0
165 3642.10526316 10.147 10272.6290134 0
166 3655.26315789 10.147 10272.6290134 0
167 3655.26315789 10.147 10272.6290134 0
168 3655.26315789 10.147 10272.6290134 0
169 3652.63157895 10.147 10272.6290134 0
170 3652.63157895 10.147 10272.6290134 0
171 3650 10.147 10272.6290134 0
172 3650 10.147 10272.6290134 0
173 3650 10.147 10272.6290134 0
174 3650 10.147 10272.6290134 0
175 3650 10.147 10272.6290134 0
176 3647.36842105 10.147 10272.6290134 0
177 3647.36842105 10.147 10272.6290134 0
178 3647.36842105 10.147 10272.6290134 0
179 3650 10.147 10272.6290134 0
180 3650 10.147 10272.6290134 0
181 3650 10.147 10272.6290134 0
182 3650 10.147 10272.6290134 0
183 3650 10.147 10272.6290134 0
184 3650 10.147 10272.6290134 0
185 3650 10.147 10272.6290134 0
186 3650 10.147 10272.6290134 0
187 3650 10.147 10272.6290134 0
188 3650 10.147 10272.6290134 0
189 3644.73684211 10.147 10272.6290134 0
190 3644.73684211 10.147 10272.6290134 0
191 3644.73684211 10.147 10272.6290134 0
192 3644.73684211 10.147 10272.6290134 0
193 3644.73684211 10.147 10272.6290134 0
194 3644.73684211 10.147 10272.6290134 0
195 3644.73684211 10.147 10272.6290134 0
196 3642.10526316 10.147 10272.6290134 0
197 3642.10526316 10.147 10272.6290134 0
198 3642.10526316 10.147 10272.6290134 0
199 3642.10526316 10.147 10272.6290134 0
200 3642.10526316 10.147 10272.6290134 0
201 3644.73684211 10.147 10272.6290134 0
202 3644.73684211 10.147 10272.6290134 0
203 3644.73684211 10.147 10272.6290134 0
204 3642.10526316 10.147 10272.6290134 0
205 3642.10526316 10.147 10272.6290134 0
206 3642.10526316 10.147 10272.6290134 0
207 3642.10526316 10.147 10272.6290134 0
208 3642.10526316 10.147 10272.6290134 0
209 3642.10526316 10.147 10272.6290134 0
210 3642.10526316 10.147 10272.6290134 0
211 3642.10526316 10.147 10272.6290134 0
212 3642.10526316 10.147 10272.6290134 0
213 3642.10526316 10.147 10272.6290134 0
214 3647.36842105 10.147 10272.6290134 0
215 3647.36842105 10.147 10272.6290134 0
216 3647.36842105 10.147 10272.6290134 0
217 3647.36842105 10.147 10272.6290134 0
218 3647.36842105 10.147 10272.6290134 0
219 3644.73684211 10.147 10272.6290134 0
220 3644.73684211 10.147 10272.6290134 0
221 3644.73684211 10.147 10272.6290134 0
222 3644.73684211 10.147 10272.6290134 0
223 3644.73684211 10.147 10272.6290134 0
224 3644.73684211 10.147 10272.6290134 0
225 3644.73684211 10.147 10272.6290134 0
226 3644.73684211 10.147 10272.6290134 0
227 3644.73684211 10.147 10272.6290134 0
228 3644.73684211 10.147 10272.6290134 0
229 3644.73684211 10.147 10272.6290134 0
230 3644.73684211 10.147 10272.6290134 0
231 3644.73684211 10.147 10272.6290134 0
232 3644.73684211 10.147 10272.6290134 0
233 3644.73684211 10.147 10272.6290134 0
234 3642.10526316 10.147 10272.6290134 0
235 3642.10526316 10.147 10272.6290134 0
236 3642.10526316 10.147 10272.6290134 0
237 3642.10526316 10.147 10272.6290134 0
238 3642.10526316 10.147 10272.6290134 0
239 3647.36842105 10.147 10272.6290134 0
240 3647.36842105 10.147 10272.6290134 0
241 3647.36842105 10.147 10272.6290134 0
242 3647.36842105 10.147 10272.6290134 0
243 3647.36842105 10.147 10272.6290134 0
244 3644.73684211 10.147 10272.6290134 0
245 3644.73684211 10.147 10272.6290134 0
246 3644.73684211 10.147 10272.6290134 0
247 3644.73684211 10.147 10272.6290134 0
248 3644.73684211 10.147 10272.6290134 0
249 3644.73684211 10.147 10272.6290134 0
250 3644.73684211 10.147 10272.6290134 0
251 3644.73684211 10.147 10272.6290134 0
252 3644.73684211 10.147 10272.6290134 0
253 3644.73684211 10.147 10272.6290134 0
254 3644.73684211 10.147 10272.6290134 0
255 3644.73684211 10.147 10272.6290134 0
256 3644.73684211 10.147 10272.6290134 0
257 3644.73684211 10.147 10272.6290134 0
258 3644.73684211 10.147 10272.6290134 0
259 3644.73684211 10.147 10272.6290134 0
260 3644.73684211 10.147 10272.6290134 0
261 3644.73684211 10.147 10272.6290134 0
262 3644.73684211 10.147 10272.6290134 0
263 3644.73684211 10.147 10272.6290134 0
264 3647.36842105 10.147 10272.6290134 0
265 3647.36842105 10.147 10272.6290134 0
266 3647.36842105 10.147 10272.6290134 0
267 3647.36842105 10.147 10272.6290134 0
268 3647.36842105 10.147 10272.6290134 0
269 3642.10526316 10.147 10272.6290134 0
270 3642.10526316 10.147 10272.6290134 0
271 3642.10526316 10.147 10272.6290134 0
272 3642.10526316 10.147 10272.6290134 0
273 3642.10526316 10.147 10272.6290134 0
274 3647.36842105 10.147 10272.6290134 0
275 3647.36842105 10.147 10272.6290134 0
276 3647.36842105 10.147 10272.6290134 0
277 3647.36842105 10.147 10272.6290134 0
278 3647.36842105 10.147 10272.6290134 0
279 3650 10.147 10272.6290134 0
280 3650 10.147 10272.6290134 0
281 3650 10.147 10272.6290134 0
282 3650 10.147 10272.6290134 0
283 3650 10.147 10272.6290134 0
284 3644.73684211 10.147 10272.6290134 0
285 3644.73684211 10.147 10272.6290134 0
286 3644.73684211 10.147 10272.6290134 0
287 3644.73684211 10.147 10272.6290134 0
288 3644.73684211 10.147 10272.6290134 0
289 3626.31578947 10.147 10272.6290134 0
290 3626.31578947 10.147 10272.6290134 0
291 3626.31578947 10.147 10272.6290134 0
292 3626.31578947 10.147 10272.6290134 0
293 3626.31578947 10.147 10272.6290134 0
294 3623.68421053 10.147 10272.6290134 0
295 3623.68421053 10.147 10272.6290134 0
296 3623.68421053 10.147 10272.6290134 0
297 3623.68421053 10.147 10272.6290134 0
298 3623.68421053 10.147 10272.6290134 0
299 3628.94736842 10.147 10272.6290134 0
300 3628.94736842 10.251 10487.9134013 0
301 3628.94736842 10.251 10487.9134013 0
302 3628.94736842 10.251 10487.9134013 0
303 3628.94736842 10.251 10487.9134013 0
304 3628.94736842 10.251 10487.9134013 0
305 3628.94736842 10.251 10487.9134013 0
306 3628.94736842 10.251 10487.9134013 0
307 3628.94736842 10.251 10487.9134013 0
308 3628.94736842 10.251 10487.9134013 0
309 3626.31578947 10.251 10487.9134013 0
310 3626.31578947 10.251 10487.9134013 0
311 3626.31578947 10.251 10487.9134013 0
312 3626.31578947 10.251 10487.9134013 0
313 3626.31578947 10.251 10487.9134013 0
314 3623.68421053 10.251 10487.9134013 0
315 3623.68421053 10.251 10487.9134013 0
316 3623.68421053 10.251 10487.9134013 0
317 3623.68421053 10.251 10487.9134013 0
318 3623.68421053 10.251 10487.9134013 0
319 3623.68421053 10.251 10487.9134013 0
320 3623.68421053 10.251 10487.9134013 0
321 3623.68421053 10.251 10487.9134013 0
322 3623.68421053 10.251 10487.9134013 0
323 3623.68421053 10.251 10487.9134013 0
324 3626.31578947 10.251 10487.9134013 0
325 3626.31578947 10.251 10487.9134013 0
326 3626.31578947 10.251 10487.9134013 0
327 3626.31578947 10.251 10487.9134013 0
328 3626.31578947 10.251 10487.9134013 0
329 3623.68421053 10.251 10487.9134013 0
330 3623.68421053 10.251 10487.9134013 0
331 3623.68421053 10.251 10487.9134013 0
332 3623.68421053 10.251 10487.9134013 0
333 3623.68421053 10.251 10487.9134013 0
334 3626.31578947 10.251 10487.9134013 0
335 3626.31578947 10.251 10487.9134013 0
336 3618.42105263 10.251 10487.9134013 0
337 3618.42105263 10.251 10487.9134013 0
338 3618.42105263 10.251 10487.9134013 0
339 3618.42105263 10.251 10487.9134013 0
340 3618.42105263 10.251 10487.9134013 0
341 3618.42105263 10.251 10487.9134013 0
342 3618.42105263 10.251 10487.9134013 0
343 3618.42105263 10.251 10487.9134013 0
344 3615.78947368 10.251 10487.9134013 0
345 3615.78947368 10.251 10487.9134013 0
346 3628.94736842 10.251 10487.9134013 0
347 3628.94736842 10.251 10487.9134013 0
348 3628.94736842 10.251 10487.9134013 0
349 3631.57894737 10.251 10487.9134013 0
350 3631.57894737 10.251 10487.9134013 0
351 3628.94736842 10.251 10487.9134013 0
352 3628.94736842 10.251 10487.9134013 0
353 3628.94736842 10.251 10487.9134013 0
354 3628.94736842 10.251 10487.9134013 0
355 3628.94736842 10.251 10487.9134013 0
356 3626.31578947 10.251 10487.9134013 0
357 3626.31578947 10.251 10487.9134013 0
358 3626.31578947 10.251 10487.9134013 0
359 3626.31578947 10.251 10487.9134013 0
360 3626.31578947 10.251 10487.9134013 0
361 3626.31578947 10.251 10487.9134013 0
362 3626.31578947 10.251 10487.9134013 0
363 3626.31578947 10.251 10487.9134013 0
364 3626.31578947 10.251 10487.9134013 0
365 3626.31578947 10.251 10487.9134013 0
366 3626.31578947 10.251 10487.9134013 0
367 3626.31578947 10.251 10487.9134013 0
368 3626.31578947 10.251 10487.9134013 0
369 3626.31578947 10.251 10487.9134013 0
370 3626.31578947 10.251 10487.9134013 0
371 3626.31578947 10.251 10487.9134013 0
372 3626.31578947 10.251 10487.9134013 0
373 3626.31578947 10.251 10487.9134013 0
374 3623.68421053 10.251 10487.9134013 0
375 3623.68421053 10.251 10487.9134013 0
376 3621.05263158 10.251 10487.9134013 0
377 3621.05263158 10.251 10487.9134013 0
378 3621.05263158 10.251 10487.9134013 0
379 3621.05263158 10.251 10487.9134013 0
380 3621.05263158 10.251 10487.9134013 0
381 3623.68421053 10.251 10487.9134013 0
382 3623.68421053 10.251 10487.9134013 0
383 3623.68421053 10.251 10487.9134013 0
384 3623.68421053 10.251 10487.9134013 0
385 3623.68421053 10.251 10487.9134013 0
386 3621.05263158 10.251 10487.9134013 0
387 3621.05263158 10.251 10487.9134013 0
388 3621.05263158 10.251 10487.9134013 0
389 3623.68421053 10.251 10487.9134013 0
390 3623.68421053 10.251 10487.9134013 0
391 3623.68421053 10.251 10487.9134013 0
392 3623.68421053 10.251 10487.9134013 0
393 3623.68421053 10.251 10487.9134013 0
394 552.631578947 10.251 10487.9134013 0
395 552.631578947 10.251 10487.9134013 0
396 1157.89473684 10.251 10487.9134013 0
397 1157.89473684 10.251 10487.9134013 0
398 3644.73684211 10.251 10487.9134013 0
399 3644.73684211 10.251 10487.9134013 0
400 3644.73684211 10.251 10487.9134013 0
401 3642.10526316 10.251 10487.9134013 0
402 3642.10526316 10.251 10487.9134013 0
403 3626.31578947 10.251 10487.9134013 0
404 3626.31578947 10.251 10487.9134013 0
405 3626.31578947 10.251 10487.9134013 0
406 3626.31578947 10.251 10487.9134013 0
407 3626.31578947 10.251 10487.9134013 0
408 3626.31578947 10.251 10487.9134013 0
409 3626.31578947 10.251 10487.9134013 0
410 3626.31578947 10.251 10487.9134013 0
411 3626.31578947 10.251 10487.9134013 0
412 3626.31578947 10.251 10487.9134013 0
413 3626.31578947 10.251 10487.9134013 0
414 3626.31578947 10.251 10487.9134013 0
415 3626.31578947 10.251 10487.9134013 0
416 3626.31578947 10.251 10487.9134013 0
417 3626.31578947 10.251 10487.9134013 0
418 3623.68421053 10.251 10487.9134013 0
419 3623.68421053 10.251 10487.9134013 0
420 3623.68421053 10.251 10487.9134013 0
421 3623.68421053 10.251 10487.9134013 0
422 3623.68421053 10.251 10487.9134013 0
423 3623.68421053 10.251 10487.9134013 0
424 3623.68421053 10.251 10487.9134013 0
425 3623.68421053 10.251 10487.9134013 0
426 3623.68421053 10.251 10487.9134013 0
427 3623.68421053 10.251 10487.9134013 0
428 3623.68421053 10.251 10487.9134013 0
429 3623.68421053 10.251 10487.9134013 0
430 3623.68421053 10.251 10487.9134013 0
431 3626.31578947 10.251 10487.9134013 0
432 3626.31578947 10.251 10487.9134013 0
433 3626.31578947 10.251 10487.9134013 0
434 3626.31578947 10.251 10487.9134013 0
435 3626.31578947 10.251 10487.9134013 0
436 3623.68421053 10.251 10487.9134013 0
437 3623.68421053 10.251 10487.9134013 0
438 3623.68421053 10.251 10487.9134013 0
439 3621.05263158 10.251 10487.9134013 0
440 3621.05263158 10.251 10487.9134013 0
441 3621.05263158 10.251 10487.9134013 0
442 3621.05263158 10.251 10487.9134013 0
443 3621.05263158 10.251 10487.9134013 0
444 3621.05263158 10.251 10487.9134013 0
445 3621.05263158 10.251 10487.9134013 0
446 3621.05263158 10.251 10487.9134013 0
447 3621.05263158 10.251 10487.9134013 0
448 3621.05263158 10.251 10487.9134013 0
449 552.631578947 10.251 10487.9134013 0
450 552.631578947 10.251 10487.9134013 0
451 552.631578947 10.251 10487.9134013 0
452 1265.78947368 10.251 10487.9134013 0
453 1265.78947368 10.251 10487.9134013 0
454 3642.10526316 10.251 10487.9134013 0
455 3642.10526316 10.251 10487.9134013 0
456 3642.10526316 10.251 10487.9134013 0
457 3642.10526316 10.251 10487.9134013 0
458 3642.10526316 10.251 10487.9134013 0
459 3626.31578947 10.251 10487.9134013 0
460 3626.31578947 10.251 10487.9134013 0
461 3626.31578947 10.251 10487.9134013 0
462 3626.31578947 10.251 10487.9134013 0
463 3626.31578947 10.251 10487.9134013 0
464 3623.68421053 10.251 10487.9134013 0
465 3623.68421053 10.251 10487.9134013 0
466 3623.68421053 10.251 10487.9134013 0
467 3623.68421053 10.251 10487.9134013 0
468 3623.68421053 10.251 10487.9134013 0
469 3623.68421053 10.251 10487.9134013 0
470 3623.68421053 10.251 10487.9134013 0
471 3623.68421053 10.251 10487.9134013 0
472 3623.68421053 10.251 10487.9134013 0
473 3623.68421053 10.251 10487.9134013 0
474 3621.05263158 10.251 10487.9134013 0
475 3621.05263158 10.251 10487.9134013 0
476 3621.05263158 10.251 10487.9134013 0
477 3621.05263158 10.251 10487.9134013 0
478 3621.05263158 10.251 10487.9134013 0
479 3623.68421053 10.251 10487.9134013 0
480 3623.68421053 10.251 10487.9134013 0
481 3623.68421053 10.251 10487.9134013 0
482 3623.68421053 10.251 10487.9134013 0
483 3623.68421053 10.251 10487.9134013 0
484 3621.05263158 10.251 10487.9134013 0
485 3621.05263158 10.251 10487.9134013 0
486 3621.05263158 10.251 10487.9134013 0
487 3621.05263158 10.251 10487.9134013 0
488 3621.05263158 10.251 10487.9134013 0
489 3618.42105263 10.251 10487.9134013 0
490 3618.42105263 10.251 10487.9134013 0
491 3618.42105263 10.251 10487.9134013 0
492 3618.42105263 10.251 10487.9134013 0
493 3618.42105263 10.251 10487.9134013 0
494 552.631578947 10.251 10487.9134013 0
495 552.631578947 10.251 10487.9134013 0
496 552.631578947 10.251 10487.9134013 0
497 552.631578947 10.251 10487.9134013 0
498 552.631578947 10.251 10487.9134013 0
499 3268.42105263 10.251 10487.9134013 0
500 3268.42105263 10.251 10487.9134013 0
501 3634.21052632 10.251 10487.9134013 0
502 3634.21052632 10.251 10487.9134013 0
503 3634.21052632 10.251 10487.9134013 0
504 3634.21052632 10.251 10487.9134013 0
505 3634.21052632 10.251 10487.9134013 0
506 3623.68421053 10.251 10487.9134013 0
507 3623.68421053 10.251 10487.9134013 0
508 3623.68421053 10.251 10487.9134013 0
509 3623.68421053 10.251 10487.9134013 0
510 3623.68421053 10.251 10487.9134013 0
511 3621.05263158 10.251 10487.9134013 0
512 3621.05263158 10.251 10487.9134013 0
513 3621.05263158 10.251 10487.9134013 0
514 3621.05263158 10.251 10487.9134013 0
515 3621.05263158 10.251 10487.9134013 0
516 3623.68421053 10.251 10487.9134013 0
517 3615.78947368 10.251 10487.9134013 0
518 3615.78947368 10.251 10487.9134013 0
519 3615.78947368 10.251 10487.9134013 0
520 3615.78947368 10.251 10487.9134013 0
521 3615.78947368 10.251 10487.9134013 0
522 3615.78947368 10.251 10487.9134013 0
523 3615.78947368 10.251 10487.9134013 0
524 3615.78947368 10.251 10487.9134013 0
525 3615.78947368 10.251 10487.9134013 0
526 3615.78947368 10.251 10487.9134013 0
527 3628.94736842 10.251 10487.9134013 0
528 3628.94736842 10.251 10487.9134013 0
529 3628.94736842 10.251 10487.9134013 0
530 3628.94736842 10.251 10487.9134013 0
531 3626.31578947 10.251 10487.9134013 0
532 3623.68421053 10.251 10487.9134013 0
533 3623.68421053 10.251 10487.9134013 0
534 3623.68421053 10.251 10487.9134013 0
535 3623.68421053 10.251 10487.9134013 0
536 555.263157895 10.251 10487.9134013 0
537 552.631578947 10.251 10487.9134013 0
538 552.631578947 10.251 10487.9134013 0
539 552.631578947 10.251 10487.9134013 0
540 1910.52631579 10.251 10487.9134013 0
541 1910.52631579 10.251 10487.9134013 0
542 3634.21052632 10.251 10487.9134013 0
543 3634.21052632 10.251 10487.9134013 0
544 3634.21052632 10.251 10487.9134013 0
545 3634.21052632 10.251 10487.9134013 0
546 3634.21052632 10.251 10487.9134013 0
547 3623.68421053 10.251 10487.9134013 0
548 3623.68421053 10.251 10487.9134013 0
549 3623.68421053 10.251 10487.9134013 0
550 3623.68421053 10.251 10487.9134013 0
551 3623.68421053 10.251 10487.9134013 0
552 3621.05263158 10.251 10487.9134013 0
553 3621.05263158 10.251 10487.9134013 0
554 3621.05263158 10.251 10487.9134013 0
555 3621.05263158 10.251 10487.9134013 0
556 3621.05263158 10.251 10487.9134013 0
557 3621.05263158 10.251 10487.9134013 0
558 3621.05263158 10.251 10487.9134013 0
559 3621.05263158 10.251 10487.9134013 0
560 3621.05263158 10.251 10487.9134013 0
561 3621.05263158 10.251 10487.9134013 0
562 3621.05263158 10.251 10487.9134013 0
563 3621.05263158 10.251 10487.9134013 0
564 3621.05263158 10.251 10487.9134013 0
565 3621.05263158 10.251 10487.9134013 0
566 3621.05263158 10.251 10487.9134013 0
567 3621.05263158 10.251 10487.9134013 0
568 3621.05263158 10.251 10487.9134013 0
569 3618.42105263 10.251 10487.9134013 0
570 3618.42105263 10.251 10487.9134013 0
571 3618.42105263 10.251 10487.9134013 0
572 3618.42105263 10.251 10487.9134013 0
573 3618.42105263 10.251 10487.9134013 0
574 3615.78947368 10.251 10487.9134013 0
575 3615.78947368 10.251 10487.9134013 0
576 3615.78947368 10.251 10487.9134013 0
577 3613.15789474 10.251 10487.9134013 0
578 3613.15789474 10.251 10487.9134013 0
579 550 10.251 10487.9134013 0
580 550 10.251 10487.9134013 0
581 550 10.251 10487.9134013 0
582 550 10.251 10487.9134013 0
583 3289.47368421 10.251 10487.9134013 0
584 3289.47368421 10.251 10487.9134013 0
585 3289.47368421 10.251 10487.9134013 0
586 3621.05263158 10.251 10487.9134013 0
587 3621.05263158 10.251 10487.9134013 0
588 3621.05263158 10.251 10487.9134013 0
589 3621.05263158 10.251 10487.9134013 0
590 3621.05263158 10.251 10487.9134013 0
591 3618.42105263 10.251 10487.9134013 0
592 3618.42105263 10.251 10487.9134013 0
593 3618.42105263 10.251 10487.9134013 0
594 3618.42105263 10.251 10487.9134013 0
595 3618.42105263 10.251 10487.9134013 0
596 3615.78947368 10.251 10487.9134013 0
597 3615.78947368 10.251 10487.9134013 0
598 3615.78947368 10.251 10487.9134013 0
599 3615.78947368 10.251 10487.9134013 0
600 3615.78947368 10.318 10622.4310312 0
601 3615.78947368 10.318 10622.4310312 0
602 3618.42105263 10.318 10622.4310312 0
603 3618.42105263 10.318 10622.4310312 0
604 3618.42105263 10.318 10622.4310312 0
605 3618.42105263 10.318 10622.4310312 0
606 3618.42105263 10.318 10622.4310312 0
607 3618.42105263 10.318 10622.4310312 0
608 3618.42105263 10.318 10622.4310312 0
609 3618.42105263 10.318 10622.4310312 0
610 3618.42105263 10.318 10622.4310312 0
611 3618.42105263 10.318 10622.4310312 0
612 3615.78947368 10.318 10622.4310312 0
613 3615.78947368 10.318 10622.4310312 0
614 3615.78947368 10.318 10622.4310312 0
615 3615.78947368 10.318 10622.4310312 0
616 1407.89473684 10.318 10622.4310312 0
617 1407.89473684 10.318 10622.4310312 0
618 1407.89473684 10.318 10622.4310312 0
619 1407.89473684 10.318 10622.4310312 0
620 1407.89473684 10.318 10622.4310312 0
621 910.526315789 10.318 10622.4310312 0
622 910.526315789 10.318 10622.4310312 0
623 3631.57894737 10.318 10622.4310312 0
624 3631.57894737 10.318 10622.4310312 0
625 3631.57894737 10.318 10622.4310312 0
626 3631.57894737 10.318 10622.4310312 0
627 3631.57894737 10.318 10622.4310312 0
628 3615.78947368 10.318 10622.4310312 0
629 3615.78947368 10.318 10622.4310312 0
630 3615.78947368 10.318 10622.4310312 0
631 3615.78947368 10.318 10622.4310312 0
632 3615.78947368 10.318 10622.4310312 0
633 3618.42105263 10.318 10622.4310312 0
634 3618.42105263 10.318 10622.4310312 0
635 3618.42105263 10.318 10622.4310312 0
636 3618.42105263 10.318 10622.4310312 0
637 3618.42105263 10.318 10622.4310312 0
638 3613.15789474 10.318 10622.4310312 0
639 3613.15789474 10.318 10622.4310312 0
640 3613.15789474 10.318 10622.4310312 0
641 3613.15789474 10.318 10622.4310312 0
642 3613.15789474 10.318 10622.4310312 0
